chapter	chapter_text	block	block_text	group	group_text	code	code_text	position
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N14	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions	N141	Nephropathy induced by other drugs, medicaments and biological substances	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N14	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions	N142	Nephropathy induced by unspecified drug, medicament or biological substance	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N14	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions	N143	Nephropathy induced by heavy metals	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N14	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions	N144	Toxic nephropathy, not elsewhere classified	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N15	Other renal tubulo-interstitial diseases	N15	Other renal tubulo-interstitial diseases	N
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N15	Other renal tubulo-interstitial diseases	N150	Balkan nephropathy	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N15	Other renal tubulo-interstitial diseases	N151	Renal and perinephric abscess	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N15	Other renal tubulo-interstitial diseases	N158	Other specified renal tubulo-interstitial diseases	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N15	Other renal tubulo-interstitial diseases	N159	Renal tubulo-interstitial disease, unspecified	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N160	Renal tubulo-interstitial disorders in infectious and parasitic diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N161	Renal tubulo-interstitial disorders in neoplastic diseases	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N162	Renal tubulo-interstitial disorders in blood diseases and disorders involving the immune mechanism	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N163	Renal tubulo-interstitial disorders in metabolic diseases	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N164	Renal tubulo-interstitial disorders in systemic connective tissue disorders	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N165	Renal tubulo-interstitial disorders in transplant rejection	T
14.0	Diseases of the genitourinary system	N10_N16	Renal tubulo-interstitial diseases	N16	Renal tubulo-interstitial disorders in diseases classified elsewhere	N168	Renal tubulo-interstitial disorders in other diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N17	Acute renal failure	N17	Acute renal failure	N
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N17	Acute renal failure	N170	Acute renal failure with tubular necrosis	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N17	Acute renal failure	N171	Acute renal failure with acute cortical necrosis	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N17	Acute renal failure	N172	Acute renal failure with medullary necrosis	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N17	Acute renal failure	N178	Other acute renal failure	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N17	Acute renal failure	N179	Acute renal failure, unspecified	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N18	Chronic kidney disease	N18	Chronic kidney disease	N
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N18	Chronic kidney disease	N181	Chronic kidney disease, stage 1	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N18	Chronic kidney disease	N182	Chronic kidney disease, stage 2	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N18	Chronic kidney disease	N183	Chronic kidney disease, stage 3	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N18	Chronic kidney disease	N184	Chronic kidney disease, stage 4	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N18	Chronic kidney disease	N185	Chronic kidney disease, stage 5	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N18	Chronic kidney disease	N189	Chronic kidney disease, unspecified	T
14.0	Diseases of the genitourinary system	N17_N19	Renal failure	N19	Unspecified kidney failure	N19	Unspecified kidney failure	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N20	Calculus of kidney and ureter	N20	Calculus of kidney and ureter	N
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N20	Calculus of kidney and ureter	N200	Calculus of kidney	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N20	Calculus of kidney and ureter	N201	Calculus of ureter	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N20	Calculus of kidney and ureter	N202	Calculus of kidney with calculus of ureter	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N20	Calculus of kidney and ureter	N209	Urinary calculus, unspecified	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N21	Calculus of lower urinary tract	N21	Calculus of lower urinary tract	N
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N21	Calculus of lower urinary tract	N210	Calculus in bladder	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N21	Calculus of lower urinary tract	N211	Calculus in urethra	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N21	Calculus of lower urinary tract	N218	Other lower urinary tract calculus	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N21	Calculus of lower urinary tract	N219	Calculus of lower urinary tract, unspecified	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N22	Calculus of urinary tract in diseases classified elsewhere	N22	Calculus of urinary tract in diseases classified elsewhere	N
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N22	Calculus of urinary tract in diseases classified elsewhere	N220	Urinary calculus in schistosomiasis [bilharziasis]	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N22	Calculus of urinary tract in diseases classified elsewhere	N228	Calculus of urinary tract in other diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N20_N23	Urolithiasis	N23	Unspecified renal colic	N23	Unspecified renal colic	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N25	Disorders resulting from impaired renal tubular function	N25	Disorders resulting from impaired renal tubular function	N
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N25	Disorders resulting from impaired renal tubular function	N250	Renal osteodystrophy	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N25	Disorders resulting from impaired renal tubular function	N251	Nephrogenic diabetes insipidus	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N25	Disorders resulting from impaired renal tubular function	N258	Other disorders resulting from impaired renal tubular function	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N25	Disorders resulting from impaired renal tubular function	N259	Disorder resulting from impaired renal tubular function, unspecified	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N26	Unspecified contracted kidney	N26	Unspecified contracted kidney	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N27	Small kidney of unknown cause	N27	Small kidney of unknown cause	N
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N27	Small kidney of unknown cause	N270	Small kidney, unilateral	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N27	Small kidney of unknown cause	N271	Small kidney, bilateral	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N27	Small kidney of unknown cause	N279	Small kidney, unspecified	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N28	Other disorders of kidney and ureter, not elsewhere classified	N28	Other disorders of kidney and ureter, not elsewhere classified	N
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N28	Other disorders of kidney and ureter, not elsewhere classified	N280	Ischaemia and infarction of kidney	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N28	Other disorders of kidney and ureter, not elsewhere classified	N281	Cyst of kidney, acquired	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N28	Other disorders of kidney and ureter, not elsewhere classified	N288	Other specified disorders of kidney and ureter	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N28	Other disorders of kidney and ureter, not elsewhere classified	N289	Disorder of kidney and ureter, unspecified	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N29	Other disorders of kidney and ureter in diseases classified elsewhere	N29	Other disorders of kidney and ureter in diseases classified elsewhere	N
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N29	Other disorders of kidney and ureter in diseases classified elsewhere	N290	Late syphilis of kidney	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N29	Other disorders of kidney and ureter in diseases classified elsewhere	N291	Other disorders of kidney and ureter in infectious and parasitic diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N25_N29	Other disorders of kidney and ureter	N29	Other disorders of kidney and ureter in diseases classified elsewhere	N298	Other disorders of kidney and ureter in other diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N30	Cystitis	N30	Cystitis	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N30	Cystitis	N300	Acute cystitis	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N30	Cystitis	N301	Interstitial cystitis (chronic)	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N30	Cystitis	N302	Other chronic cystitis	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N30	Cystitis	N303	Trigonitis	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N30	Cystitis	N304	Irradiation cystitis	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N30	Cystitis	N308	Other cystitis	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N30	Cystitis	N309	Cystitis, unspecified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N31	Neuromuscular dysfunction of bladder, not elsewhere classified	N31	Neuromuscular dysfunction of bladder, not elsewhere classified	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N31	Neuromuscular dysfunction of bladder, not elsewhere classified	N310	Uninhibited neuropathic bladder, not elsewhere classified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N31	Neuromuscular dysfunction of bladder, not elsewhere classified	N311	Reflex neuropathic bladder, not elsewhere classified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N31	Neuromuscular dysfunction of bladder, not elsewhere classified	N312	Flaccid neuropathic bladder, not elsewhere classified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N31	Neuromuscular dysfunction of bladder, not elsewhere classified	N318	Other neuromuscular dysfunction of bladder	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N31	Neuromuscular dysfunction of bladder, not elsewhere classified	N319	Neuromuscular dysfunction of bladder, unspecified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N32	Other disorders of bladder	N32	Other disorders of bladder	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N32	Other disorders of bladder	N320	Bladder-neck obstruction	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N32	Other disorders of bladder	N321	Vesicointestinal fistula	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N32	Other disorders of bladder	N322	Vesical fistula, not elsewhere classified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N32	Other disorders of bladder	N323	Diverticulum of bladder	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N32	Other disorders of bladder	N324	Rupture of bladder, nontraumatic	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N32	Other disorders of bladder	N328	Other specified disorders of bladder	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N32	Other disorders of bladder	N329	Bladder disorder, unspecified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N33	Bladder disorders in diseases classified elsewhere	N33	Bladder disorders in diseases classified elsewhere	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N33	Bladder disorders in diseases classified elsewhere	N330	Tuberculous cystitis	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N33	Bladder disorders in diseases classified elsewhere	N338	Bladder disorders in other diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N34	Urethritis and urethral syndrome	N34	Urethritis and urethral syndrome	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N34	Urethritis and urethral syndrome	N340	Urethral abscess	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N34	Urethritis and urethral syndrome	N341	Nonspecific urethritis	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N34	Urethritis and urethral syndrome	N342	Other urethritis	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N34	Urethritis and urethral syndrome	N343	Urethral syndrome, unspecified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N35	Urethral stricture	N35	Urethral stricture	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N35	Urethral stricture	N350	Post-traumatic urethral stricture	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N35	Urethral stricture	N351	Postinfective urethral stricture, not elsewhere classified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N35	Urethral stricture	N358	Other urethral stricture	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N35	Urethral stricture	N359	Urethral stricture, unspecified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N36	Other disorders of urethra	N36	Other disorders of urethra	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N36	Other disorders of urethra	N360	Urethral fistula	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N36	Other disorders of urethra	N361	Urethral diverticulum	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N36	Other disorders of urethra	N362	Urethral caruncle	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N36	Other disorders of urethra	N363	Prolapsed urethral mucosa	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N36	Other disorders of urethra	N368	Other specified disorders of urethra	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N36	Other disorders of urethra	N369	Urethral disorder, unspecified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N37	Urethral disorders in diseases classified elsewhere	N37	Urethral disorders in diseases classified elsewhere	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N37	Urethral disorders in diseases classified elsewhere	N370	Urethritis in diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N37	Urethral disorders in diseases classified elsewhere	N378	Other urethral disorders in diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N39	Other disorders of urinary system	N39	Other disorders of urinary system	N
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N39	Other disorders of urinary system	N390	Urinary tract infection, site not specified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N39	Other disorders of urinary system	N391	Persistent proteinuria, unspecified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N39	Other disorders of urinary system	N392	Orthostatic proteinuria, unspecified	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N39	Other disorders of urinary system	N393	Stress incontinence	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N39	Other disorders of urinary system	N394	Other specified urinary incontinence	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N39	Other disorders of urinary system	N398	Other specified disorders of urinary system	T
14.0	Diseases of the genitourinary system	N30_N39	Other diseases of urinary system	N39	Other disorders of urinary system	N399	Disorder of urinary system, unspecified	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N40	Hyperplasia of prostate	N40	Hyperplasia of prostate	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N41	Inflammatory diseases of prostate	N41	Inflammatory diseases of prostate	N
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N41	Inflammatory diseases of prostate	N410	Acute prostatitis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N41	Inflammatory diseases of prostate	N411	Chronic prostatitis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N41	Inflammatory diseases of prostate	N412	Abscess of prostate	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N41	Inflammatory diseases of prostate	N413	Prostatocystitis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N41	Inflammatory diseases of prostate	N418	Other inflammatory diseases of prostate	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N41	Inflammatory diseases of prostate	N419	Inflammatory disease of prostate, unspecified	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N42	Other disorders of prostate	N42	Other disorders of prostate	N
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N42	Other disorders of prostate	N420	Calculus of prostate	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N42	Other disorders of prostate	N421	Congestion and haemorrhage of prostate	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N42	Other disorders of prostate	N422	Atrophy of prostate	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N42	Other disorders of prostate	N423	Dysplasia of prostate	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N42	Other disorders of prostate	N428	Other specified disorders of prostate	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N42	Other disorders of prostate	N429	Disorder of prostate, unspecified	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N43	Hydrocele and spermatocele	N43	Hydrocele and spermatocele	N
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N43	Hydrocele and spermatocele	N430	Encysted hydrocele	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N43	Hydrocele and spermatocele	N431	Infected hydrocele	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N43	Hydrocele and spermatocele	N432	Other hydrocele	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N43	Hydrocele and spermatocele	N433	Hydrocele, unspecified	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N43	Hydrocele and spermatocele	N434	Spermatocele	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N44	Torsion of testis	N44	Torsion of testis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N45	Orchitis and epididymitis	N45	Orchitis and epididymitis	N
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N45	Orchitis and epididymitis	N450	Orchitis, epididymitis and epididymo-orchitis with abscess	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N45	Orchitis and epididymitis	N459	Orchitis, epididymitis and epididymo-orchitis without abscess	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N46	Male infertility	N46	Male infertility	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N47	Redundant prepuce, phimosis and paraphimosis	N47	Redundant prepuce, phimosis and paraphimosis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N48	Other disorders of penis	N
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N480	Leukoplakia of penis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N481	Balanoposthitis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N482	Other inflammatory disorders of penis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N483	Priapism	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N484	Impotence of organic origin	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N485	Ulcer of penis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N486	Induratio penis plastica	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N488	Other specified disorders of penis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N48	Other disorders of penis	N489	Disorder of penis, unspecified	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N49	Inflammatory disorders of male genital organs, not elsewhere classified	N49	Inflammatory disorders of male genital organs, not elsewhere classified	N
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N49	Inflammatory disorders of male genital organs, not elsewhere classified	N490	Inflammatory disorders of seminal vesicle	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N49	Inflammatory disorders of male genital organs, not elsewhere classified	N491	Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N49	Inflammatory disorders of male genital organs, not elsewhere classified	N492	Inflammatory disorders of scrotum	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N49	Inflammatory disorders of male genital organs, not elsewhere classified	N498	Inflammatory disorders of other specified male genital organs	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N49	Inflammatory disorders of male genital organs, not elsewhere classified	N499	Inflammatory disorder of unspecified male genital organ	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N50	Other disorders of male genital organs	N50	Other disorders of male genital organs	N
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N50	Other disorders of male genital organs	N500	Atrophy of testis	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N50	Other disorders of male genital organs	N501	Vascular disorders of male genital organs	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N50	Other disorders of male genital organs	N508	Other specified disorders of male genital organs	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N50	Other disorders of male genital organs	N509	Disorder of male genital organs, unspecified	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N51	Disorders of male genital organs in diseases classified elsewhere	N51	Disorders of male genital organs in diseases classified elsewhere	N
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N51	Disorders of male genital organs in diseases classified elsewhere	N510	Disorders of prostate in diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N51	Disorders of male genital organs in diseases classified elsewhere	N511	Disorders of testis and epididymis in diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N51	Disorders of male genital organs in diseases classified elsewhere	N512	Balanitis in diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N40_N51	Diseases of male genital organs	N51	Disorders of male genital organs in diseases classified elsewhere	N518	Other disorders of male genital organs in diseases classified elsewhere	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N60	Benign mammary dysplasia	N60	Benign mammary dysplasia	N
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N60	Benign mammary dysplasia	N600	Solitary cyst of breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N60	Benign mammary dysplasia	N601	Diffuse cystic mastopathy	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N60	Benign mammary dysplasia	N602	Fibroadenosis of breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N60	Benign mammary dysplasia	N603	Fibrosclerosis of breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N60	Benign mammary dysplasia	N604	Mammary duct ectasia	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N60	Benign mammary dysplasia	N608	Other benign mammary dysplasias	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N60	Benign mammary dysplasia	N609	Benign mammary dysplasia, unspecified	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N61	Inflammatory disorders of breast	N61	Inflammatory disorders of breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N62	Hypertrophy of breast	N62	Hypertrophy of breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N63	Unspecified lump in breast	N63	Unspecified lump in breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N64	Other disorders of breast	N
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N640	Fissure and fistula of nipple	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N641	Fat necrosis of breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N642	Atrophy of breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N643	Galactorrhoea not associated with childbirth	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N644	Mastodynia	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N645	Other signs and symptoms in breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N648	Other specified disorders of breast	T
14.0	Diseases of the genitourinary system	N60_N64	Disorders of breast	N64	Other disorders of breast	N649	Disorder of breast, unspecified	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N70	Salpingitis and oophoritis	N70	Salpingitis and oophoritis	N
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N70	Salpingitis and oophoritis	N700	Acute salpingitis and oophoritis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N70	Salpingitis and oophoritis	N701	Chronic salpingitis and oophoritis	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N70	Salpingitis and oophoritis	N709	Salpingitis and oophoritis, unspecified	T
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N71	Inflammatory disease of uterus, except cervix	N71	Inflammatory disease of uterus, except cervix	N
14.0	Diseases of the genitourinary system	N70_N77	Inflammatory diseases of female pelvic organs	N71	Inflammatory disease of uterus, except cervix	N710	Acute inflammatory disease of uterus	T
